route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
81738,UOV,111,Vleuten - Kasteel De Haar,,3,ffe600,000000,
67394,IFF:NS,Intercity,Den Haag Centraal <-> Eindhoven Centraal IC1100,,2,,,
67395,IFF:NS,Intercity,Nachtnettrein Rotterdam Centraal <-> Eindhoven Centraal,,2,,,
67396,IFF:RNET,Stopbus i.p.v. trein,Stopbus i.p.v. trein Dordrecht <-> Geldermalsen,,3,,,
71399,BRAVO:CXX,20,Veldhoven MMC - Airport - Best Station,,3,,,
80114,QBUZZ,701,Sliedrecht - Ottoland - Gorinchem,,3,e1dc14,000000,
76325,SYNTUS:UT,58,Hilversum - Zeist via Maartensdijk,,3,,,
76348,SYNTUS:UT,5,Woerden - Montfoort,,3,,,
84153,SYNTUS:UT,50,U-link Utrecht - Wageningen / Veenendaal,,3,ED1C29,000000,
84154,ALLGO,322,Lijn 322 Parkwijk - Amstel,,3,E00713,ffffff,
84155,ALLGO,326,Lijn 326 Almere Stad - Blaricum,,3,E00713,ffffff,
84156,ALLGO,327,Lijn 327 Haven - Amstel,,3,E00713,ffffff,
84157,ALLGO,330,Lijn 330 Almere Buiten - A'dam Bijlmer Arena,,3,E00713,ffffff,
84167,ALLGO,M8,Lijn M8 CS - Nobelhorst,,3,CDD500,000000,
88080,RET,25,Carnisselande - Maashaven,,0,,,
76007,QBUZZ,92,Rotterdam Zuidplein - H.I. Ambacht - Dordrecht,,3,50af46,ffffff,
84169,ALLGO,24,Lijn 24 Station Poort - Duin,,3,858C96,000000,
84168,ALLGO,22,Lijn 22 Station Buiten - De Vaart,,3,858C96,000000,
81946,QBUZZ,23,Parkeerpendel Weeskinderendijk P+R - Centrum,,3,50af46,000000,
81947,UOV,20,Science Park - Utrecht CS - Nieuwegein,,0,e98300,000000,
81948,UOV,21,Science Park - Utrecht CS - IJsselstein,,0,e98300,000000,
83326,QBUZZ,134,Zuidwolde - Meppel,,3,,,
73733,CXX,647,Domburg - Krabbendijke,,3,,,
79827,CXX,N47,Uithoorn Busstation - Amsterdam CS,,3,ffcc00,000000,
79828,CXX,N57,Aalsmeer Busstation - Amsterdam CS,,3,ffcc00,000000,
84161,ALLGO,M2,Lijn M2 CS - Stripheldenbuurt,,3,0BA13B,000000,
67410,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amersfoort Centraal <-> Hilversum,,3,,,
73730,CXX,643,St.Annaland - Goes,,3,,,
83329,QBUZZ,71,Emmen - Ter Apel - Veendam,,3,,,
83320,UOV,90,Vianen - Ameide,,3,ffe600,000000,
84162,ALLGO,M3,Lijn M3 CS - Muziekwijk,,3,E00713,ffffff,
84163,ALLGO,M4,Lijn M4 CS - Almere Poort,,3,FDC300,000000,
83321,QBUZZ,6,Gorinchem Station - Avelingen,,3,50af46,ffffff,
83319,UOV,22,Science Park - Utrecht CS,,0,e98300,000000,
84164,ALLGO,M5,Lijn M5 CS - Sallandsekant via Danswijk,,3,F59C00,000000,
84160,ALLGO,M1,Lijn M1 CS - Almere Haven,,3,0067A7,ffffff,
84165,ALLGO,M6,Lijn M6 CS - Noorderplassen,,3,007A86,ffffff,
84166,ALLGO,M7,Lijn M7 CS - Oostvaarders via Parkwijk,,3,912E7B,ffffff,
83335,QBUZZ,409,Nachtbus Groningen - Assen,,3,,,
76428,CXX,584,Middelburg - Veere,,3,,,
76429,CXX,589,Ossenisse - Clinge,,3,,,
77766,BRAVO:CXX,292,Veldhoven - Hoogeloon,,3,,,
77767,BRAVO:CXX,294,Veldhoven - Eersel - Vessem,,3,,,
2626,QBUZZ,309,Assen - Groningen,,3,,,
67096,UOV,8,Wilhelminapark - Utrecht CS - Lunetten,,3,ffe600,000000,
66238,EBS,33,Delft - Maassluis,,3,,,
67058,QBUZZ,41,Uithuizen - Appingedam (- Delfzijl),,3,,,
67066,QBUZZ,12,Winschoten - Bellingwolde (- Bad Nieuweschans),,3,,,
65615,CXX,174,Uithoorn - Amstelveen KLM Hoofdkantoor,,3,afb4b9,000000,
45189,IFF:NS,Intercity,Groningen <-> Amsterdam Centraal IC12600,,2,,,
45194,IFF:NS,Sprinter,Den Haag Centraal <-> Gouda Goverwelle SPR6800,,2,,,
67147,UOV,29,Vleuterweide - Vaartsche Rijn - Science Park,,3,ffe600,000000,
1453,BRENG,27,Arnhem CS - Doetinchem,,3,,,
68813,OVERAL,123,Alkmaar Station - De Rijp - Alkmaar Station,,3,00ccff,000000,
60585,QBUZZ,163,Lauwersoog - Groningen,,3,,,
83384,BRENG,60,Tolkamer - Arnhem CS,,3,,,
60819,OVERAL,133,Hoorn Station - Wognum - Opmeer - Hoogwoud,,3,66cc33,000000,
52986,IFF:NS,Intercity,Enkhuizen <-> Maastricht IC2900,,2,,,
80004,QBUZZ,BB,BestelBuzz Giessenburg/Giessen-Oudekerk,,3,e1dc14,000000,
80005,QBUZZ,BB,BestelBuzz Streefkerk,,3,e1dc14,000000,
78471,QBUZZ,34,Hoogeveen - Meppel,,3,,,
78472,QBUZZ,42,Emmen - Ter Apel,,3,,,
80055,SYNTUS:UT,19,Station - Rusthof,,3,,,
79855,CXX,401,Bennebroek Anemonenplein - Hoofddorp Station,,3,afb4b9,000000,
79373,CXX,619,St.Maartensdijk - Steenspil,,3,,,
79854,CXX,397,Nieuw-Vennep P+R Getsew - Amsterdam Elandsgracht,,3,ffcc00,000000,
81097,CXX,274,Uithoorn - Amsterdam Station Zuid,,3,afb4b9,000000,
90483,RET,143,Zuidplein - Ridderkerk,,3,,,
81590,CXX,340,Haarlem Station - Uithoorn Busstation,,3,ff0000,ffffff,
81469,QBUZZ,545,Buurtbus Delfzijl - Delfzijl,,3,,,
81470,QBUZZ,561,Buurtbus Appingedam - Oosterwijtwerd - Loppersum,,3,,,
81473,QBUZZ,564,Buurtbus Appingedam - Overschild - Ten Boer,,3,,,
82759,CXX,FLEX,FLEX: Uithoorn Busstation - Amstelveen Busstation,,3,,,
81599,CXX,436,Ouddorp-Rotterdam,,3,ff0000,ffffff,
88114,IFF:NSI,Eurostar,Paris-Nord <-> Amsterdam Centraal EST9300,,2,,,
82751,OVERAL,FLX,Overal Flex Alkmaar,,3,,,
82752,OVERAL,FLX,Overal Flex Hoorn,,3,,,
82753,OVERAL,FLX,Overal Flex Schagen,,3,,,
82755,OVERAL,FLX,Overal Flex Anna Paulowna,,3,,,
82756,OVERAL,FLX,Overal Flex Castricum,,3,,,
82757,OVERAL,FLX,Overal Flex Heiloo,,3,,,
67402,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Rotterdam Centraal,,2,,,
67405,IFF:RNET,Stopbus i.p.v. trein,Stopbus i.p.v. trein Boven-Hardinxveld <-> Sliedrecht,,3,,,
67300,BRAVO:CXX,403,Oerle Zuid - Eindhoven Station,,3,,,
88115,IFF:NSI,Eurostar,Marne-la-Vallee-Chessy <-> Amsterdam Centraal EST9900,,2,,,
67301,BRAVO:CXX,402,Veldhoven Zonderwijk - Eindhoven Station,,3,,,
67302,BRAVO:CXX,401,Eindhoven Airport - Eindhoven Station,,3,,,
67303,BRAVO:CXX,400,Eindhoven Airport - Eindhoven Station,,3,,,
67304,BRAVO:CXX,407,High Tech Campus - Eindhoven Station,,3,,,
74022,CXX,631,Zierikzee - Middelharnis,,3,,,
76498,CXX,569,"Middelburg, Station - Station",,3,,,
81252,CXX,867,Rotterdam CS - Numansdorp,,3,,,
78018,BRAVO:CXX,257,Geldrop - Heeze - Valkenswaard,,3,,,
80111,QBUZZ,75,Sliedrecht - Molenaarsgraaf - Goudriaan,,3,50af46,ffffff,
82765,CXX,OVoM,van Zuid-Beijerland naar Oud-Beijerland,,3,,,
82766,CXX,OVoM,Heinenoord - Barendrecht,,3,,,
84206,EBS,46,Den Haag Centraal - Voorschoten - Wassenaar,,3,,,
67427,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Amersfoort Centraal <-> Weesp,,3,,,
67428,IFF:RNET,Bus,Bus Dordrecht <-> Dordrecht Stadspolders,,3,,,
67431,IFF:NS,Intercity,Amsterdam Centraal <-> Amersfoort Centraal IC1500,,2,,,
80115,QBUZZ,702,Papendrecht - Oud-Alblas - Groot-Ammers,,3,e1dc14,000000,
82767,CXX,OVoM,Middelharnis-Ooltgensplaat,,3,,,
71476,CXX,663,Goudswaard-Lombardijen,,3,,,
71477,CXX,662,Zuid-Beijerland-Oud-Beijerland,,3,,,
71478,CXX,664,Oud-Beijerland - Numansdorp Viaduct A29,,3,,,
71479,CXX,667,Strijen-Oud-Beijerland,,3,,,
81096,CXX,160,Hoofddorp Centrum - Hoofddorp Station,,3,afb4b9,000000,
71480,CXX,666,Maasdam-Oud-Beijerland,,3,,,
71481,CXX,669,Willemstad-Oud-Beijerland,,3,,,
71482,CXX,668,'s-Gravendeel-Oud-Beijerland,,3,,,
76326,SYNTUS:UT,59,Hilversum - Zeist via Lage Vuursche,,3,,,
76328,SYNTUS:UT,272,Baarn - Utrecht Rijnsweerd Noord,,3,,,
82768,CXX,OVoM,Middelharnis-Ooltgensplaat,,3,,,
76330,SYNTUS:UT,381,Zeist - Austerlitz - Driebergen-Zeist,,3,,,
71510,CXX,19,Hulst - Breda,,3,,,
82769,CXX,OVoM,"Middelharnis, Gemeentehuis-Binnenhof",,3,,,
71700,CXX,9,"Terneuzen, Busstation - DOW",,3,,,
82770,CXX,OVoM,Herkingen-Middelharnis,,3,,,
66392,CXX,108,St.Maartensdijk - Bergen op Zoom,,3,,,
66393,CXX,107,St.Maartensdijk - Bergen op Zoom,,3,,,
21400,CXX,6,Terneuzen - Zelzate,,3,,,
82771,CXX,OVoM,Oud-Beijerland - Rotterdam Lombardijen,,3,,,
88120,DELIJN,240,Belbus Stekene - Sint-Gillis-Waas - Moerbeke,,3,ffffff,c5aa77,
71297,EBS,53,Rijswijk - 't Haantje - Delft,,3,,,
71298,EBS,284,Delfgauw - Pijnacker - Den Haag Ypenburg,,3,,,
74661,OVERAL,612,Hoorn Station - Hem - Hoogkarspel - Bovenkarspel,,3,ff99ff,ffffff,
75992,UOV,56,Wijk bij Duurstede - Zeist - Amersfoort,,3,ffe600,000000,
75994,UOV,64,Vianen Lekbrug - De Biezen,,3,ffe600,000000,
82772,CXX,OVoM,Mijnsherenland Romeinseweg - Provincialeweg,,3,,,
76001,QBUZZ,7,Sterrenburg - Dordrecht CS - Dordtse Kil,,3,50af46,ffffff,
76002,QBUZZ,10,Dordrecht CS - Binnenstad,,3,50af46,ffffff,
75996,UOV,73,Maarssen - Utrecht CS - Zeist,,3,ef5597,ffffff,
75995,UOV,65,Utrecht CS - Vianen,,3,ffe600,000000,
75991,UOV,43,Houten - Driebergen-Zeist,,3,ffe600,000000,
76396,BRAVO:CXX,408,High Tech Campus - Eindhoven Station,,3,,,
82773,CXX,OVoM,Strijensas s'Gravendeel,,3,,,
82774,CXX,OVoM,Strijensas-Strijen,,3,,,
82576,BRENG,56,Heteren - Arnhem CS,,3,,,
84230,TRANSDEV,3,Hilversum Station - Tergooi Ziekenhuis,,3,9b3214,ffffff,
73691,CXX,209,Bergen op Zoom - St.Annaland,,3,,,
76419,CXX,163,Oud-Beijerland - Rotterdam Lombardijen,,3,,,
76432,CXX,593,Kats - Kortgene,,3,,,
81292,EBS,84,Maaswijk - Metro Centrum,,3,,,
78094,BRAVO:CXX,276,Valkenswaard - Achel,,3,,,
73439,UOV,903,U-flex Vijfheerenlanden,,3,ffe600,000000,
73440,UOV,913,U-flex Maarssen / Utrecht-Noordwest,,3,ffe600,000000,
78095,BRAVO:CXX,277,Veldhoven - Valkenswaard,,3,,,
76435,CXX,596,'s Heerenhoek - Ellewoutsdijk,,3,,,
88121,DELIJN,42,Sint-Niklaas - Kemzeke Paal - Hulst,,3,444411,ffffff,
76433,CXX,594,Rilland - Kruiningen,,3,,,
78093,BRAVO:CXX,272,Eersel - Weebosch - Lommel,,3,,,
76436,CXX,597,'s Heerenhoek - Hoedekenskerke,,3,,,
76437,CXX,598,'s Heerenhoek - Heinkenszand,,3,,,
76430,CXX,591,Nieuwerkerk - Zierikzee via Dreischor,,3,,,
76431,CXX,592,Nieuwerkerk - Zierikzee via Ouwerkerk,,3,,,
76434,CXX,595,Goes - Hoedekenskerke,,3,,,
73472,QBUZZ,489,R'dam Kral. Zoom - Alblasserdam - Nieuw-Lekkerland,,3,e00000,ffffff,
80621,BLUEAMIGO,20,"Dordrecht, Merwekade - Rotterdam, Erasmusbrug",,4,344a9a,ffffff,
73471,QBUZZ,488,R'dam Kralingse Zoom - H.I. Ambacht - Dordrecht,,3,e00000,ffffff,
73444,QBUZZ,5,Sterrenburg - Dordrecht CS - Stadspolders,,3,50af46,ffffff,
81298,EBS,107,Geervliet - Abbenbroek - Oudenhoorn,,3,,,
73473,QBUZZ,491,Rotterdam Zuidplein - Papendrecht - Sliedrecht,,3,e00000,ffffff,
81297,EBS,106,Hellevoetsluis - Zuidland - Spijkenisse,,3,,,
81301,EBS,403,Rockanje - Oostvoorne - Brielle - Spijkenisse,,3,,,
81302,EBS,404,Rockanje - Hellevoetsluis - Spijkenisse,,3,,,
81296,EBS,105,Hellevoetsluis - Rozenburg - Spijkenisse,,3,,,
81304,EBS,902,Spijkenissehopper,,3,,,
81293,EBS,87,Halfweg - Metro Centrum - De Gaard,,3,,,
81303,EBS,825,Spijkenisse - Schiedam - Honselersdijk,,3,,,
81305,EBS,903,Maasvlaktehopper,,3,,,
81295,EBS,102,Hellevoetsluis - Spijkenisse,,3,,,
81300,EBS,205,Spijkenisse - Botlek - Rozenburg,,3,,,
76438,CXX,599,Wemeldinge - Yerseke,,3,,,
76439,CXX,601,Oostburg - Terneuzen,,3,,,
76441,CXX,607,Hoek - Axel,,3,,,
76376,BRAVO:CXX,54,Helmond Station - Brouwhuis,,3,,,
76378,BRAVO:CXX,150,Helmond Station - Station 't Hout,,3,,,
76373,BRAVO:CXX,15,Veldhoven Abdijlaan - Eindhoven Station,,3,,,
76377,BRAVO:CXX,55,Helmond - Stiphout,,3,,,
76374,BRAVO:CXX,52,Helmond Station - Rijpelberg,,3,,,
73731,CXX,644,Stavenisse - Goes,,3,,,
76733,OVERAL,TXL,Texelhopper,,3,,,
80768,EBS,44,Den Haag Centraal - Wassenaar,,3,,,
80009,QBUZZ,31,Hoogeveen - Dedemsvaart,,3,,,
80775,EBS,64,Station Delft - Voorhof - Tanthof,,3,,,
76364,BRENG,11,Station Arnhem Zuid - Arnhem CS,,3,,,
67422,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Amersfoort Centraal,,2,,,
77630,BRAVO:CXX,266,Deurne - Someren - Geldrop,,3,,,
77624,BRAVO:CXX,256,Maarheeze station - Valkenswaard,,3,,,
77629,BRAVO:CXX,262,Helenaveen - Deurne,,3,,,
77623,BRAVO:CXX,255,Budel - Soerendonk - Maarheeze,,3,,,
79089,TRANSDEV,1,Hilversum Station - Kerkelanden,,3,d1ea32,000000,
76420,CXX,507,Axel - St.Jansteen,,3,,,
80773,EBS,61,Station Delft - Kuyperwijk - Rijswijk,,3,,,
84247,IFF:NS,Intercity,Rotterdam Centraal <-> Arnhem Centraal IC3200,,2,,,
81294,EBS,91,Winkelcentrum - Kickersbloem (- Oudenhoorn),,3,,,
81299,EBS,192,Vierpolders - Brielle Centrum - Ommeloop,,3,,,
76427,CXX,583,Westkapelle - Veere,,3,,,
80772,EBS,60,Station Delft - Nootdorp Metro,,3,,,
83945,CXX,500,"Rotterdam, Kralingse Zoom - Rivium",,3,,,
76424,CXX,580,Kattendijke - Goes,,3,,,
76423,CXX,515,Breskens - Biervliet,,3,,,
76425,CXX,581,Vlissingen Oost - Middelburg,,3,,,
76421,CXX,511,Terneuzen - Sas van Gent,,3,,,
76916,EBS,824,Rotterdam - Schiedam - Honselersdijk,,3,,,
76914,EBS,71,Centrum West - Rokkeveen - Station Lansingerland,,3,,,
76917,EBS,826,Schiedam - Maassluis - Honselersdijk - Naaldwijk,,3,,,
76918,EBS,827,Den Haag - Honselersdijk,,3,,,
76426,CXX,582,Oud Sabbinge - Goes,,3,,,
77434,BRAVO:CXX,260,Geldrop - Son en Breugel - Best,,3,,,
76913,EBS,70,Centrum West - Noordhove,,3,,,
76910,EBS,63,Station Delft - IKEA - Delftsehout,,3,,,
76375,BRAVO:CXX,53,Helmond Station - Helmond Straakven,,3,,,
73666,BRAVO:CXX,123,Boxmeer - Gemert,,3,,,
76422,CXX,513,Sas Van Gent - Axel,,3,,,
71462,CXX,630,Hellevoetsluis-Middelharnis,,3,,,
83948,CXX,715,Strijensas s'Gravendeel,,3,,,
71464,CXX,639,Ouddorp-Middelharnis,,3,,,
71472,CXX,102,Bergen op Zoom - Oude Tonge,,3,,,
71495,CXX,65,"Middelburg, Station - Podium/Scalda",,3,,,
63642,OVERAL,128,Hoorn Station - Noordbeemster,,3,ff99ff,ffffff,
73729,CXX,641,Middelburg - Goes,,3,,,
73724,CXX,629,Bruinisse - Goes,,3,,,
73723,CXX,628,Westenschouwen - Goes,,3,,,
73732,CXX,646,Middelburg - Goes,,3,,,
73728,CXX,639,Krabbendijke - Goes,,3,,,
73727,CXX,638,Goes Station Goes Zwembadweg,,3,,,
73953,OVERAL,408,Heiloo 't Loo - Egmond aan Zee,,3,afb4b9,000000,
77675,BRAVO:CXX,259,Nuenen - Beek en Donk,,3,,,
74608,IFF:NS,Intercity,Nachtnettrein Haarlem <-> Amsterdam Centraal,,2,,,
88159,BRENG,6,Arnhem CS - Elsweide,,3,,,
88175,RET,126,Station Schiedam - Maassluis,,3,,,
76048,QBUZZ,29,Emmen - Sleen (- De Kiel),,3,,,
76049,QBUZZ,33,Hoogeveen - Coevorden,,3,,,
73957,OVERAL,412,Hoorn Station - Hem - Hoogkarspel - Bovenkarspel,,3,afb4b9,000000,
73954,OVERAL,409,Obdam - Ursem - Heerhugowaard,,3,afb4b9,000000,
73955,OVERAL,410,Egmond aan Zee - Schoorl,,3,afb4b9,000000,
73956,OVERAL,411,Tuitjenhorn - Schagen Station,,3,afb4b9,000000,
73951,OVERAL,406,Schagen Station - Zijdewind - Waarland,,3,afb4b9,000000,
83376,TRANSDEV,6,Kortenhoef Veenstaete - Hilversum Station,,3,ffff00,000000,
83375,TRANSDEV,5,Bussum Station - Meent - Hilversum Station,,3,0000ff,ffffff,
83377,TRANSDEV,321,Huizen - Amsterdam Station Zuid,,3,d1ea32,000000,
83381,OVERAL,269,Alkmaar Station - Oudkarspel,,3,77216f,ffffff,
83378,OVERAL,239,Hoorn Station - Medemblik,,3,77216f,ffffff,
83379,OVERAL,251,Alkmaar Station - Petten,,3,ffcc00,000000,
77676,BRAVO:CXX,261,Beek en Donk - Mariahout - Helmond,,3,,,
83949,CXX,735,Middelharnis-Ooltgensplaat,,3,,,
76052,QBUZZ,93,Emmen - Klazienaveen - Zwartemeer,,3,,,
76058,QBUZZ,72,Emmen - Ter Apel - Winschoten,,3,,,
76053,QBUZZ,94,Emmen - Klazienaveen - Coevorden,,3,,,
76054,QBUZZ,95,Emmen - Klazienaveen - Nw Schoonebeek Grens,,3,,,
73941,IFF:NS,Sprinter,Eindhoven Centraal <-> Deurne SPR14400,,2,,,
79948,IFF:NS,Sprinter,Hoorn Kersenboogerd <-> Den Haag Centraal SPR3300,,2,,,
79949,IFF:NS,Sprinter,Utrecht Centraal <-> Hertogenbosch ('s) SPR6000,,2,,,
79950,IFF:NS,Sprinter,Vlissingen <-> Roosendaal SPR6100,,2,,,
77312,SYNTUS:UT,526,Uithoorn - Breukelen,,3,,,
73960,OVERAL,417,Schagen Station - Obdam,,3,afb4b9,000000,
73961,OVERAL,438,Enkhuizen - Bovenkarspel - Wervershoof,,3,afb4b9,000000,
73959,OVERAL,416,Kreileroord - Schagen Station,,3,afb4b9,000000,
73958,OVERAL,415,Medemblik - Wervershoof - Westwoud - Hoorn Station,,3,afb4b9,000000,
76639,SYNTUS:UT,202,Amersfoort Nieuwland - Vianen Lekbrug,,3,,,
79951,IFF:NS,Sprinter,Tilburg Universiteit <-> Weert SPR6400,,2,,,
79941,IFF:NSI,Eurostar,Amsterdam Centraal <-> London St. Pancras Int. EST9100,,2,,,
79942,IFF:NSI,Intercity,Amsterdam Centraal <-> Berlin Ostbahnhof IC140,,2,,,
71437,BRAVO:CXX,657,Sterksel-Heeze-Leende-Valkenswaard,,3,,,
71504,CXX,712,van Zuid-Beijerland naar Oud-Beijerland,,3,,,
71406,CXX,608,Sas van Gent - Hulst,,3,,,
71426,CXX,134,"Middelharnis, Gemeentehuis-Binnenhof",,3,,,
71428,OVERAL,658,Schagen Station - Anna Paulowna Station,,3,66cc33,000000,
71431,OVERAL,650,Lelystad - Enkhuizen - Wervershoof,,3,ffff00,000000,
71439,CXX,170,Goudswaard-Rotterdam,,3,,,
71446,OVERAL,617,Hoogwoud - Obdam,,3,ffcc00,000000,
71447,OVERAL,3,Alkmaar Station - De Mare - Daalmeer,,3,ff99ff,ffffff,
79991,QBUZZ,1,Station Gorinchem - Gildenwijk/Haarwijk,,3,50af46,ffffff,
78194,OVERAL,660,Alkmaar Station - Alkmaar Hogeschool,,3,00ccff,000000,
77522,CXX,603,St.Maartensdijk - Bergen op Zoom,,3,,,
77508,BRAVO:CXX,271,Aalst - Waalre - Veldhoven,,3,,,
87952,BRENG,54,Renkum - Heteren,,3,,,
79520,BRAVO:CXX,656,Budel-Maarheeze-Valkenswaard,,3,,,
84281,IFF:NSI,Nightjet,Amsterdam Centraal <-> Innsbruck Hbf NJ400,,2,,,
79100,TRANSDEV,110,Bussum - Weesp,,3,00ccff,000000,
79098,TRANSDEV,108,Huizen - Hilversum,,3,77216f,ffffff,
79093,TRANSDEV,100,Bussum - Huizen,,3,ffcc00,000000,
79099,TRANSDEV,109,Bussum - Hilversum,,3,66cc33,000000,
79090,TRANSDEV,2,Hilversum Station - Erfgooierskwartier,,3,ff99ff,ffffff,
83388,OVERAL,260,Alkmaar Station - Heerhugowaard Stadshart,,3,d1ea32,000000,
80818,QBUZZ,2,Zwijndrecht - Dordrecht CS - Dubbeldam,,3,50af46,ffffff,
80819,QBUZZ,80,Gorinchem - Arkel - Meerkerk - Lexmond - Vianen,,3,50af46,ffffff,
79858,CXX,163,Rijsenhout Kleine Poellaan - Hoofddorp Station,,3,afb4b9,000000,
75579,SYNTUS:UT,121,Mijdrecht - Hilversum,,3,,,
75567,SYNTUS:UT,70,Hilversum - Amersfoort,,3,,,
75577,SYNTUS:UT,107,Utrecht - Gouda,,3,,,
75575,SYNTUS:UT,102,Utrecht - Woerden,,3,,,
75581,SYNTUS:UT,126,Mijdrecht - Amsterdam station Bijlmer ArenA,,3,,,
75570,SYNTUS:UT,80,Amersfoort - Veenendaal-De Klomp,,3,,,
75569,SYNTUS:UT,76,Amersfoort - Bunschoten-Spakenburg,,3,,,
75564,SYNTUS:UT,5,VE: Ede - Kernhem - De Klomp,,3,,,
75572,SYNTUS:UT,83,Veenendaal - De Klomp,,3,,,
75586,SYNTUS:UT,203,Amersfoort Vathorst - Utrecht Rijnsweerd Noord,,3,,,
75571,SYNTUS:UT,82,Amersfoort - Doorn,,3,,,
75595,SYNTUS:UT,299,Leusden - Utrecht Rijnsweerd Noord,,3,,,
75590,SYNTUS:UT,217,Amersfoort - Leusden De Horst (sneldienst),,3,,,
75929,CXX,711,Oud-Beijerland-Zuid-Beijerland,,3,,,
75626,SYNTUS:UT,A,SyntusFlex Woerden A,,3,,,
75627,SYNTUS:UT,B,SyntusFlex Woerden B,,3,,,
75628,SYNTUS:UT,M,SyntusFlex De Ronde Venen,,3,,,
75611,SYNTUS:UT,2,Station - Nieuwland (Amersfoort),,3,,,
75620,SYNTUS:UT,17,Amersfoort - Leusden,,3,,,
75614,SYNTUS:UT,5,Station - Schothorst - Vathorst (Amersfoort),,3,,,
75612,SYNTUS:UT,3,Station - Vathorst (Amersfoort),,3,,,
75613,SYNTUS:UT,4,Station - Kattenbroek (Amersfoort),,3,,,
75615,SYNTUS:UT,6,Station - Liendert - Rustenburg (Amersfoort),,3,,,
75623,SYNTUS:UT,4,Woerden Station - Molenvliet via Schilderskwartier,,3,,,
75622,SYNTUS:UT,3,Woerden Station - Molenvliet via Middelland,,3,,,
75600,SYNTUS:UT,522,Weesp - Vreeland,,3,,,
75604,SYNTUS:UT,575,Soest Raadhuisplein - Driebergen-Rijsenburg,,3,,,
75602,SYNTUS:UT,572,Amersfoort Vathorst - Soest,,3,,,
75597,SYNTUS:UT,503,Eemdijk - Nijkerk,,3,,,
77765,BRAVO:CXX,291,Middelbeers - Hoogeloon - Hapert - Bladel,,3,,,
77761,BRAVO:CXX,268,Deurne - Bakel - Elsendorp,,3,,,
80823,QBUZZ,387,Gorinchem Dalem/Station - Vianen - Utrecht,,3,00a7e1,ffffff,
80827,QBUZZ,707,Boven-Hardinxveld - Giessendam - Giessenburg > 706,,3,e1dc14,000000,
80820,QBUZZ,90,Utrecht - Vianen - Ameide - Nieuwpoort - Gelkenes,,3,50af46,ffffff,
80825,QBUZZ,705,Gorinchem - Hoornaar - Arkel > 704,,3,e1dc14,000000,
80821,QBUZZ,93,Dordrecht - Oud-Alblas - Nieuw-Lekkerland,,3,50af46,ffffff,
80824,QBUZZ,704,Leerdam - Kedichem - Arkel > 705,,3,e1dc14,000000,
80826,QBUZZ,706,Gorinchem - Schelluinen - Giessenburg > 707,,3,e1dc14,000000,
63685,OVERAL,250,Middenmeer - Alkmaar Station,,3,0000ff,ffffff,
66763,IFF:NS,Sprinter,Hertogenbosch ('s) <-> Deurne SPR4400,,2,,,
66765,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Rotterdam Centraal,,2,,,
67104,UOV,122,Overvecht - Nieuw-Loosdrecht,,3,ffe600,000000,
67106,UOV,85,Leerdam - Utrecht,,3,ffe600,000000,
67116,UOV,74,Vianen - Utrecht CS - Zeist,,3,ffe600,000000,
67121,UOV,50,Utrecht - Wageningen/Veenendaal,,3,ed1c29,ffffff,
67144,UOV,127,Vleuten - Kockengen,,3,ffe600,000000,
67145,UOV,41,Wijk bij Duurstede - Utrecht CS,,3,00af98,ffffff,
67148,UOV,28,Vleuterweide - Utrecht CS - Science Park,,3,4cac48,ffffff,
67150,UOV,48,Houten - Nieuwegein - Maarssen,,3,ffe600,000000,
67282,BRENG,2,St Maartenskliniek - Nijmegen CS - Lindenholt West,,3,,,
67283,BRENG,4,Nijmegen Aldenhof - Dukenburg - Lindenholt Oost,,3,,,
67284,BRENG,99,Nijmegen CS - Grave - Uden Busstation,,3,,,
67257,BRAVO:CXX,25,Helmond Station - Donk - Gemert,,3,,,
67259,BRAVO:CXX,21,Son en Breugel - Ekkersrijt,,3,,,
67260,BRAVO:CXX,23,Helmond Station - Boxmeer Station,,3,,,
67269,BRAVO:CXX,14,Veldhoven Centrum - De Hurk - Eindhoven Station,,3,,,
67287,BRAVO:CXX,7,Veldhoven MMC - Eindhoven Station,,3,,,
67288,BRAVO:CXX,3,Eindhoven Blixembosch West - Station,,3,,,
67289,BRAVO:CXX,9,Best Station - Eindhoven Station,,3,,,
67292,CXX,72,Beverwijk Station - Heemskerk Centrum,,3,ff99ff,ffffff,
67295,BRAVO:CXX,319,Reusel - Eersel - Eindhoven Station,,3,,,
67296,BRAVO:CXX,318,Luyksgestel - Valkenswaard - Eindhoven Station,,3,,,
67297,BRAVO:CXX,317,Dommelen - Valkenswaard - Eindhoven Station,,3,,,
83389,SYNTUS:UT,573,Eemnes - Soest - Amersfoort ziekenhuis,,3,,,
2607,QBUZZ,17,Scheemda - Winschoten,,3,,,
18788,QBUZZ,22,Zweeloo - Assen,,3,,,
42346,BRAVO:CXX,406,Son - Ekkersrijt - Eindhoven Station,,3,,,
18791,QBUZZ,68,Winsum - Leens,,3,,,
